id,label,name,name_en,kind,kind_zh,description,source,source_url,count,weight,trapped_people,rescue_minutes,color,size
work_order:JS202203230066,work_order:JS202203230066,工单 JS202203230066,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202203240086,work_order:JS202203240086,工单 JS202203240086,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202203250097,work_order:JS202203250097,工单 JS202203250097,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202203260055,work_order:JS202203260055,工单 JS202203260055,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,1.0,#64748b,5
work_order:JS202203260082,work_order:JS202203260082,工单 JS202203260082,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,-1.0,#64748b,5
work_order:JS202203270022,work_order:JS202203270022,工单 JS202203270022,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202203270041,work_order:JS202203270041,工单 JS202203270041,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,18.0,#64748b,5
work_order:JS202203280066,work_order:JS202203280066,工单 JS202203280066,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202203310022,work_order:JS202203310022,工单 JS202203310022,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:JS202203310025,work_order:JS202203310025,工单 JS202203310025,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,3.0,#64748b,5
work_order:JS202203310066,work_order:JS202203310066,工单 JS202203310066,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,,#64748b,5
work_order:JS202204030065,work_order:JS202204030065,工单 JS202204030065,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202204040029,work_order:JS202204040029,工单 JS202204040029,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,8.0,#64748b,5
work_order:JS202204050081,work_order:JS202204050081,工单 JS202204050081,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,23.0,#64748b,5
work_order:JS202204090037,work_order:JS202204090037,工单 JS202204090037,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,15.0,#64748b,5
work_order:JS202204110014,work_order:JS202204110014,工单 JS202204110014,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,45.0,#64748b,5
work_order:JS202204110097,work_order:JS202204110097,工单 JS202204110097,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202204120097,work_order:JS202204120097,工单 JS202204120097,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JS202204130017,work_order:JS202204130017,工单 JS202204130017,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,7.0,#64748b,5
work_order:JS202204140011,work_order:JS202204140011,工单 JS202204140011,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,16.0,#64748b,5
work_order:JS202204140055,work_order:JS202204140055,工单 JS202204140055,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,20.0,#64748b,5
work_order:JS202204140058,work_order:JS202204140058,工单 JS202204140058,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202204160054,work_order:JS202204160054,工单 JS202204160054,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,23.0,#64748b,5
work_order:JS202204180001,work_order:JS202204180001,工单 JS202204180001,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JS202204180044,work_order:JS202204180044,工单 JS202204180044,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,3.0,#64748b,5
work_order:JS202204180048,work_order:JS202204180048,工单 JS202204180048,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202204190075,work_order:JS202204190075,工单 JS202204190075,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JS202204200065,work_order:JS202204200065,工单 JS202204200065,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202204210078,work_order:JS202204210078,工单 JS202204210078,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202204210084,work_order:JS202204210084,工单 JS202204210084,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202204220011,work_order:JS202204220011,工单 JS202204220011,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,6.0,#64748b,5
work_order:JS202204220101,work_order:JS202204220101,工单 JS202204220101,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,15.0,#64748b,5
work_order:JS202204240096,work_order:JS202204240096,工单 JS202204240096,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,28.0,#64748b,5
work_order:JS202204260096,work_order:JS202204260096,工单 JS202204260096,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202205010058,work_order:JS202205010058,工单 JS202205010058,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202205060073,work_order:JS202205060073,工单 JS202205060073,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202205070016,work_order:JS202205070016,工单 JS202205070016,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202205080017,work_order:JS202205080017,工单 JS202205080017,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,7.0,#64748b,5
work_order:JS202205080100,work_order:JS202205080100,工单 JS202205080100,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,15.0,#64748b,5
work_order:JS202205090036,work_order:JS202205090036,工单 JS202205090036,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,3.0,#64748b,5
work_order:JS202205090068,work_order:JS202205090068,工单 JS202205090068,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,4.0,#64748b,5
work_order:JS202205110037,work_order:JS202205110037,工单 JS202205110037,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:JS202205150024,work_order:JS202205150024,工单 JS202205150024,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,17.0,#64748b,5
work_order:JS202205150114,work_order:JS202205150114,工单 JS202205150114,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,21.0,#64748b,5
work_order:JS202205160008,work_order:JS202205160008,工单 JS202205160008,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,8.0,#64748b,5
work_order:JS202205160022,work_order:JS202205160022,工单 JS202205160022,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,4,11.0,#64748b,5
work_order:JS202205160079,work_order:JS202205160079,工单 JS202205160079,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202205170127,work_order:JS202205170127,工单 JS202205170127,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202205180057,work_order:JS202205180057,工单 JS202205180057,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,7.0,#64748b,5
work_order:JS202205190028,work_order:JS202205190028,工单 JS202205190028,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,21.0,#64748b,5
work_order:JS202205200080,work_order:JS202205200080,工单 JS202205200080,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,8.0,#64748b,5
work_order:JS202205200130,work_order:JS202205200130,工单 JS202205200130,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202205210027,work_order:JS202205210027,工单 JS202205210027,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202205220103,work_order:JS202205220103,工单 JS202205220103,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,17.0,#64748b,5
work_order:JS202205280083,work_order:JS202205280083,工单 JS202205280083,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202205280127,work_order:JS202205280127,工单 JS202205280127,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,8.0,#64748b,5
work_order:JS202205280134,work_order:JS202205280134,工单 JS202205280134,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,24.0,#64748b,5
work_order:JS202205280137,work_order:JS202205280137,工单 JS202205280137,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,23.0,#64748b,5
work_order:JS202205300036,work_order:JS202205300036,工单 JS202205300036,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,4.0,#64748b,5
work_order:JS202205300091,work_order:JS202205300091,工单 JS202205300091,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202205310021,work_order:JS202205310021,工单 JS202205310021,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,16.0,#64748b,5
work_order:JS202205310023,work_order:JS202205310023,工单 JS202205310023,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,29.0,#64748b,5
work_order:JS202205310040,work_order:JS202205310040,工单 JS202205310040,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,11,11.0,#64748b,5
work_order:JS202206010084,work_order:JS202206010084,工单 JS202206010084,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202206020078,work_order:JS202206020078,工单 JS202206020078,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202206020086,work_order:JS202206020086,工单 JS202206020086,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,7.0,#64748b,5
work_order:JS202206020143,work_order:JS202206020143,工单 JS202206020143,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202206020159,work_order:JS202206020159,工单 JS202206020159,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202206020173,work_order:JS202206020173,工单 JS202206020173,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,4.0,#64748b,5
work_order:JS202206030127,work_order:JS202206030127,工单 JS202206030127,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,4.0,#64748b,5
work_order:JS202206050111,work_order:JS202206050111,工单 JS202206050111,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:JS202206060031,work_order:JS202206060031,工单 JS202206060031,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,7,15.0,#64748b,5
work_order:JS202206060141,work_order:JS202206060141,工单 JS202206060141,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,10.0,#64748b,5
work_order:JS202206060191,work_order:JS202206060191,工单 JS202206060191,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,16.0,#64748b,5
work_order:JS202206070039,work_order:JS202206070039,工单 JS202206070039,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,20.0,#64748b,5
work_order:JS202206110041,work_order:JS202206110041,工单 JS202206110041,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202206110066,work_order:JS202206110066,工单 JS202206110066,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202206120065,work_order:JS202206120065,工单 JS202206120065,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202206120092,work_order:JS202206120092,工单 JS202206120092,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,12.0,#64748b,5
work_order:JS202206150131,work_order:JS202206150131,工单 JS202206150131,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,24.0,#64748b,5
work_order:JS202206150133,work_order:JS202206150133,工单 JS202206150133,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JS202206160014,work_order:JS202206160014,工单 JS202206160014,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,18.0,#64748b,5
work_order:JS202206170071,work_order:JS202206170071,工单 JS202206170071,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202206170131,work_order:JS202206170131,工单 JS202206170131,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,3.0,#64748b,5
work_order:JS202206190162,work_order:JS202206190162,工单 JS202206190162,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,24.0,#64748b,5
work_order:JS202206200089,work_order:JS202206200089,工单 JS202206200089,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,18.0,#64748b,5
work_order:JS202206200135,work_order:JS202206200135,工单 JS202206200135,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202206210089,work_order:JS202206210089,工单 JS202206210089,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202206220096,work_order:JS202206220096,工单 JS202206220096,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:JS202206220105,work_order:JS202206220105,工单 JS202206220105,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,7.0,#64748b,5
work_order:JS202206230017,work_order:JS202206230017,工单 JS202206230017,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202206230057,work_order:JS202206230057,工单 JS202206230057,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202206230084,work_order:JS202206230084,工单 JS202206230084,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,8.0,#64748b,5
work_order:JS202206240019,work_order:JS202206240019,工单 JS202206240019,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,15.0,#64748b,5
work_order:JS202206260055,work_order:JS202206260055,工单 JS202206260055,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,7.0,#64748b,5
